Algorithm,Domain,Num. Of Traces,Threshold,Epsilon,Fold,Unobserved_actions,precision_effect,precision_precondition,recall_effect,recall_precondition
sam_without,driverlog,400,0.2,0.8,0,0,1,0.85,1,1
rosame,driverlog,400,0.2,0.8,0,0,0.94,0.94,0.94,0.81
sam_with,driverlog,400,0.2,0.8,1,0,1,0.9,0.89,1
sam_without,driverlog,400,0.2,0.8,1,0,1,0.9,1,1
rosame,driverlog,400,0.2,0.8,1,0,1,0.94,1,0.75
sam_with,driverlog,400,0.2,0.8,2,0,1,0.86,0.75,1
sam_without,driverlog,400,0.2,0.8,2,0,1,0.86,0.89,1
rosame,driverlog,400,0.2,0.8,2,0,0.89,0.72,0.89,0.5
sam_with,driverlog,400,0.2,0.8,3,0,1,0.9,0.89,1
sam_without,driverlog,400,0.2,0.8,3,0,1,0.9,0.94,1
rosame,driverlog,400,0.2,0.8,3,0,1,0.94,1,0.89
sam_with,driverlog,400,0.2,0.8,4,0,1,0.85,0.89,1
sam_without,driverlog,400,0.2,0.8,4,0,1,0.85,1,1
rosame,driverlog,400,0.2,0.8,4,0,1,0.89,1,0.89
sam_with,driverlog,400,0.2,1,0,0,0.28,0.12,0.19,0.17
sam_without,driverlog,400,0.2,1,0,0,0.58,0.62,1,0.56
rosame,driverlog,400,0.2,1,0,0,0.5,0.08,0.5,0.06
sam_with,driverlog,400,0.2,1,1,0,0.28,0.17,0.19,0.06
sam_without,driverlog,400,0.2,1,1,0,0.53,0.53,1,0.5
rosame,driverlog,400,0.2,1,1,0,0.56,0.33,0.56,0.11
sam_with,driverlog,400,0.2,1,2,0,0.25,0.28,0.22,0.17
sam_without,driverlog,400,0.2,1,2,0,0.53,0.44,0.89,0.42
rosame,driverlog,400,0.2,1,2,0,0.47,0.25,0.47,0.11
sam_with,driverlog,400,0.2,1,3,0,0.69,0.5,0.56,0.33
sam_without,driverlog,400,0.2,1,3,0,0.61,0.69,0.89,0.58
rosame,driverlog,400,0.2,1,3,0,0.78,0.67,0.78,0.33
sam_with,driverlog,400,0.2,1,4,0,0.36,0.25,0.36,0.11
sam_without,driverlog,400,0.2,1,4,0,0.52,0.53,0.94,0.5
rosame,driverlog,400,0.2,1,4,0,0.67,0.58,0.67,0.36
sam_with,driverlog,400,0.3,0.2,0,0,1,0.9,1,1
sam_without,driverlog,400,0.3,0.2,0,0,1,0.9,1,1
rosame,driverlog,400,0.3,0.2,0,0,1,0.79,1,1
sam_with,driverlog,400,0.3,0.2,1,0,1,0.9,1,1
sam_without,driverlog,400,0.3,0.2,1,0,1,0.9,1,1
rosame,driverlog,400,0.3,0.2,1,0,1,0.9,1,1
sam_with,driverlog,400,0.3,0.2,2,0,1,0.9,1,1
sam_without,driverlog,400,0.3,0.2,2,0,1,0.9,1,1
rosame,driverlog,400,0.3,0.2,2,0,1,0.79,1,1
sam_with,driverlog,400,0.3,0.2,3,0,1,0.9,1,1
sam_without,driverlog,400,0.3,0.2,3,0,1,0.9,1,1
rosame,driverlog,400,0.3,0.2,3,0,1,0.79,1,1
sam_with,driverlog,400,0.3,0.2,4,0,1,0.9,1,1
sam_without,driverlog,400,0.3,0.2,4,0,1,0.9,1,1
rosame,driverlog,400,0.3,0.2,4,0,1,0.79,1,1
sam_with,driverlog,400,0.3,0.4,0,0,1,0.9,1,1
sam_without,driverlog,400,0.3,0.4,0,0,1,0.9,1,1
rosame,driverlog,400,0.3,0.4,0,0,1,0.79,1,1
sam_with,driverlog,400,0.3,0.4,1,0,1,0.9,0.94,1
sam_without,driverlog,400,0.3,0.4,1,0,1,0.9,1,1
rosame,driverlog,400,0.3,0.4,1,0,1,0.79,1,1
sam_with,driverlog,400,0.3,0.4,2,0,1,0.9,0.94,1
sam_without,driverlog,400,0.3,0.4,2,0,1,0.9,1,1
rosame,driverlog,400,0.3,0.4,2,0,1,0.79,1,1
sam_with,driverlog,400,0.3,0.4,3,0,1,0.9,1,1
sam_without,driverlog,400,0.3,0.4,3,0,1,0.9,1,1
rosame,driverlog,400,0.3,0.4,3,0,1,0.79,1,1
sam_with,driverlog,400,0.3,0.4,4,0,1,0.9,1,1
sam_without,driverlog,400,0.3,0.4,4,0,1,0.9,1,1
rosame,driverlog,400,0.3,0.4,4,0,1,0.79,1,1
sam_with,driverlog,400,0.3,0.6,0,0,1,0.9,0.89,1
sam_without,driverlog,400,0.3,0.6,0,0,1,0.9,1,1
rosame,driverlog,400,0.3,0.6,0,0,1,0.9,1,1
sam_with,driverlog,400,0.3,0.6,1,0,1,0.9,0.94,1
sam_without,driverlog,400,0.3,0.6,1,0,1,0.9,1,1
rosame,driverlog,400,0.3,0.6,1,0,1,0.79,1,1
sam_with,driverlog,400,0.3,0.6,2,0,1,0.9,0.89,1
sam_without,driverlog,400,0.3,0.6,2,0,1,0.9,1,1
rosame,driverlog,400,0.3,0.6,2,0,1,0.78,1,0.94
sam_with,driverlog,400,0.3,0.6,3,0,1,0.9,0.81,1
sam_without,driverlog,400,0.3,0.6,3,0,1,0.9,1,1
rosame,driverlog,400,0.3,0.6,3,0,1,0.79,1,1
sam_with,driverlog,400,0.3,0.6,4,0,1,0.85,0.94,1
sam_without,driverlog,400,0.3,0.6,4,0,1,0.85,1,1
rosame,driverlog,400,0.3,0.6,4,0,0.92,0.75,1,0.89
sam_with,driverlog,400,0.3,0.8,0,0,1,0.67,0.81,0.42
sam_without,driverlog,400,0.3,0.8,0,0,0.58,0.62,1,0.56
rosame,driverlog,400,0.3,0.8,0,0,0.94,0.94,0.94,0.81
sam_with,driverlog,400,0.3,0.8,1,0,1,0.5,0.67,0.19
sam_without,driverlog,400,0.3,0.8,1,0,0.53,0.53,1,0.5
rosame,driverlog,400,0.3,0.8,1,0,0.96,0.94,1,0.75
sam_with,driverlog,400,0.3,0.8,2,0,0.83,0.44,0.61,0.25
sam_without,driverlog,400,0.3,0.8,2,0,0.53,0.44,0.89,0.42
rosame,driverlog,400,0.3,0.8,2,0,0.89,0.64,0.89,0.5
sam_with,driverlog,400,0.3,0.8,3,0,1,0.83,0.81,0.58
sam_without,driverlog,400,0.3,0.8,3,0,0.62,0.72,1,0.72
rosame,driverlog,400,0.3,0.8,3,0,1,0.94,1,0.89
sam_with,driverlog,400,0.3,0.8,4,0,1,0.92,0.75,0.58
sam_without,driverlog,400,0.3,0.8,4,0,0.53,0.6,1,0.81
rosame,driverlog,400,0.3,0.8,4,0,1,0.89,1,0.89
sam_with,driverlog,400,0.3,1,0,0,0.42,0,0.25,0
sam_without,driverlog,400,0.3,1,0,0,0.5,0.5,1,0.5
rosame,driverlog,400,0.3,1,0,0,0.5,0.08,0.5,0.06
sam_with,driverlog,400,0.3,1,1,0,0.28,0,0.19,0
sam_without,driverlog,400,0.3,1,1,0,0.5,0.5,1,0.5
rosame,driverlog,400,0.3,1,1,0,0.56,0.33,0.56,0.11
sam_with,driverlog,400,0.3,1,2,0,0.25,0.17,0.25,0.06
sam_without,driverlog,400,0.3,1,2,0,0.47,0.44,0.89,0.42
rosame,driverlog,400,0.3,1,2,0,0.47,0.25,0.47,0.11
sam_with,driverlog,400,0.3,1,3,0,0.53,0.17,0.44,0.06
sam_without,driverlog,400,0.3,1,3,0,0.53,0.44,0.94,0.42
rosame,driverlog,400,0.3,1,3,0,0.78,0.67,0.78,0.33
sam_with,driverlog,400,0.3,1,4,0,0.53,0.17,0.44,0.06
sam_without,driverlog,400,0.3,1,4,0,0.5,0.5,1,0.5
rosame,driverlog,400,0.3,1,4,0,0.67,0.58,0.67,0.36
sam_with,driverlog,400,0.4,0.2,0,0,1,0.9,1,1
sam_without,driverlog,400,0.4,0.2,0,0,1,0.9,1,1
rosame,driverlog,400,0.4,0.2,0,0,1,0.79,1,1
sam_with,driverlog,400,0.4,0.2,1,0,1,0.9,1,1
sam_without,driverlog,400,0.4,0.2,1,0,1,0.9,1,1
rosame,driverlog,400,0.4,0.2,1,0,1,0.85,1,1
sam_with,driverlog,400,0.4,0.2,2,0,1,0.9,1,1
sam_without,driverlog,400,0.4,0.2,2,0,1,0.9,1,1
rosame,driverlog,400,0.4,0.2,2,0,1,0.79,1,1
sam_with,driverlog,400,0.4,0.2,3,0,1,0.9,1,1
sam_without,driverlog,400,0.4,0.2,3,0,1,0.9,1,1
rosame,driverlog,400,0.4,0.2,3,0,1,0.79,1,1
sam_with,driverlog,400,0.4,0.2,4,0,1,0.9,1,1
sam_without,driverlog,400,0.4,0.2,4,0,1,0.9,1,1
rosame,driverlog,400,0.4,0.2,4,0,1,0.79,1,1
sam_with,driverlog,400,0.4,0.4,0,0,1,0.9,1,1
sam_without,driverlog,400,0.4,0.4,0,0,1,0.9,1,1
rosame,driverlog,400,0.4,0.4,0,0,1,0.85,1,1
sam_with,driverlog,400,0.4,0.4,1,0,1,0.9,1,1
sam_without,driverlog,400,0.4,0.4,1,0,1,0.9,1,1
rosame,driverlog,400,0.4,0.4,1,0,1,0.79,1,1
sam_with,driverlog,400,0.4,0.4,2,0,1,0.9,1,1
sam_without,driverlog,400,0.4,0.4,2,0,1,0.9,1,1
rosame,driverlog,400,0.4,0.4,2,0,1,0.79,1,1
sam_with,driverlog,400,0.4,0.4,3,0,1,0.9,1,1
sam_without,driverlog,400,0.4,0.4,3,0,1,0.9,1,1
rosame,driverlog,400,0.4,0.4,3,0,1,0.79,1,1
sam_with,driverlog,400,0.4,0.4,4,0,1,0.9,1,1
sam_without,driverlog,400,0.4,0.4,4,0,1,0.9,1,1
rosame,driverlog,400,0.4,0.4,4,0,1,0.79,1,1
sam_with,driverlog,400,0.4,0.6,0,0,1,0.9,1,1
sam_without,driverlog,400,0.4,0.6,0,0,1,0.9,1,1
rosame,driverlog,400,0.4,0.6,0,0,1,0.9,1,1
sam_with,driverlog,400,0.4,0.6,1,0,1,0.9,0.94,1
sam_without,driverlog,400,0.4,0.6,1,0,1,0.9,1,1
rosame,driverlog,400,0.4,0.6,1,0,1,0.85,1,1
sam_with,driverlog,400,0.4,0.6,2,0,1,0.9,0.94,1
sam_without,driverlog,400,0.4,0.6,2,0,1,0.9,1,1
rosame,driverlog,400,0.4,0.6,2,0,0.94,0.78,0.94,0.86
sam_with,driverlog,400,0.4,0.6,3,0,1,0.9,1,1
sam_without,driverlog,400,0.4,0.6,3,0,1,0.9,1,1
rosame,driverlog,400,0.4,0.6,3,0,0.92,0.85,1,0.92
sam_with,driverlog,400,0.4,0.6,4,0,1,0.9,1,1
sam_without,driverlog,400,0.4,0.6,4,0,1,0.9,1,1
rosame,driverlog,400,0.4,0.6,4,0,1,0.79,1,1
sam_with,driverlog,400,0.4,0.8,0,0,1,0.67,0.75,0.31
sam_without,driverlog,400,0.4,0.8,0,0,0.52,0.53,1,0.5
rosame,driverlog,400,0.4,0.8,0,0,0.94,0.94,0.94,0.81
sam_with,driverlog,400,0.4,0.8,1,0,0.83,0.58,0.69,0.28
sam_without,driverlog,400,0.4,0.8,1,0,0.53,0.53,1,0.5
rosame,driverlog,400,0.4,0.8,1,0,1,0.94,1,0.75
sam_with,driverlog,400,0.4,0.8,2,0,0.75,0.75,0.72,0.36
sam_without,driverlog,400,0.4,0.8,2,0,0.53,0.53,1,0.5
rosame,driverlog,400,0.4,0.8,2,0,0.89,0.72,0.89,0.5
sam_with,driverlog,400,0.4,0.8,3,0,1,0.67,0.81,0.36
sam_without,driverlog,400,0.4,0.8,3,0,0.6,0.69,1,0.56
rosame,driverlog,400,0.4,0.8,3,0,1,0.94,1,0.89
sam_with,driverlog,400,0.4,0.8,4,0,1,0.83,0.86,0.42
sam_without,driverlog,400,0.4,0.8,4,0,0.52,0.5,1,0.5
rosame,driverlog,400,0.4,0.8,4,0,1,0.89,1,0.89
sam_with,driverlog,400,0.4,1,0,0,0.39,0.17,0.28,0.06
sam_without,driverlog,400,0.4,1,0,0,0.5,0.5,1,0.5
rosame,driverlog,400,0.4,1,0,0,0.47,0.08,0.5,0.06
sam_with,driverlog,400,0.4,1,1,0,0.25,0,0.14,0
sam_without,driverlog,400,0.4,1,1,0,0.5,0.5,1,0.5
rosame,driverlog,400,0.4,1,1,0,0.56,0.33,0.56,0.11
sam_with,driverlog,400,0.4,1,2,0,0.67,0.17,0.42,0.06
sam_without,driverlog,400,0.4,1,2,0,0.47,0.44,0.89,0.42
rosame,driverlog,400,0.4,1,2,0,0.47,0.25,0.47,0.11
sam_with,driverlog,400,0.4,1,3,0,0.83,0.5,0.64,0.22
sam_without,driverlog,400,0.4,1,3,0,0.52,0.53,1,0.5
rosame,driverlog,400,0.4,1,3,0,0.78,0.67,0.78,0.33
sam_with,driverlog,400,0.4,1,4,0,0.58,0.33,0.47,0.14
sam_without,driverlog,400,0.4,1,4,0,0.5,0.5,1,0.5
rosame,driverlog,400,0.4,1,4,0,0.67,0.75,0.67,0.44
sam_with,driverlog,400,0.5,0.2,0,0,1,0.9,1,1
sam_without,driverlog,400,0.5,0.2,0,0,1,0.9,1,1
rosame,driverlog,400,0.5,0.2,0,0,1,0.79,1,1
sam_with,driverlog,400,0.5,0.2,1,0,1,0.9,1,1
sam_without,driverlog,400,0.5,0.2,1,0,1,0.9,1,1
rosame,driverlog,400,0.5,0.2,1,0,0.94,0.85,1,1
sam_with,driverlog,400,0.5,0.2,2,0,1,0.9,1,1
sam_without,driverlog,400,0.5,0.2,2,0,1,0.9,1,1
rosame,driverlog,400,0.5,0.2,2,0,1,0.79,1,1
sam_with,driverlog,400,0.5,0.2,3,0,1,0.9,1,1
sam_without,driverlog,400,0.5,0.2,3,0,1,0.9,1,1
rosame,driverlog,400,0.5,0.2,3,0,1,0.79,1,1
sam_with,driverlog,400,0.5,0.2,4,0,1,0.9,1,1
sam_without,driverlog,400,0.5,0.2,4,0,1,0.9,1,1
rosame,driverlog,400,0.5,0.2,4,0,1,0.79,1,1
sam_with,driverlog,400,0.5,0.4,0,0,1,0.9,1,1
sam_without,driverlog,400,0.5,0.4,0,0,1,0.9,1,1
rosame,driverlog,400,0.5,0.4,0,0,1,0.85,1,1
sam_with,driverlog,400,0.5,0.4,1,0,1,0.9,1,1
sam_without,driverlog,400,0.5,0.4,1,0,1,0.9,1,1
rosame,driverlog,400,0.5,0.4,1,0,0.96,0.79,1,0.92
sam_with,driverlog,400,0.5,0.4,2,0,1,0.9,1,1
sam_without,driverlog,400,0.5,0.4,2,0,1,0.9,1,1
rosame,driverlog,400,0.5,0.4,2,0,1,0.79,1,1
sam_with,driverlog,400,0.5,0.4,3,0,1,0.9,1,1
sam_without,driverlog,400,0.5,0.4,3,0,1,0.9,1,1
rosame,driverlog,400,0.5,0.4,3,0,1,0.79,1,1
sam_with,driverlog,400,0.5,0.4,4,0,1,0.9,1,1
sam_without,driverlog,400,0.5,0.4,4,0,1,0.9,1,1
rosame,driverlog,400,0.5,0.4,4,0,1,0.79,1,1
sam_with,driverlog,400,0.5,0.6,0,0,1,1,1,0.5
sam_without,driverlog,400,0.5,0.6,0,0,0.58,0.61,1,0.5
rosame,driverlog,400,0.5,0.6,0,0,1,0.85,1,1
sam_with,driverlog,400,0.5,0.6,1,0,1,1,1,0.5
sam_without,driverlog,400,0.5,0.6,1,0,0.53,0.53,1,0.5
rosame,driverlog,400,0.5,0.6,1,0,1,0.79,1,1
sam_with,driverlog,400,0.5,0.6,2,0,1,1,1,0.5
sam_without,driverlog,400,0.5,0.6,2,0,0.56,0.53,1,0.5
rosame,driverlog,400,0.5,0.6,2,0,0.94,0.78,0.94,0.86
sam_with,driverlog,400,0.5,0.6,3,0,1,1,1,0.64
sam_without,driverlog,400,0.5,0.6,3,0,0.62,0.69,1,0.64
rosame,driverlog,400,0.5,0.6,3,0,1,0.79,1,1
sam_with,driverlog,400,0.5,0.6,4,0,1,1,1,0.81
sam_without,driverlog,400,0.5,0.6,4,0,0.53,0.62,1,0.81
rosame,driverlog,400,0.5,0.6,4,0,1,0.79,1,1
sam_with,driverlog,400,0.5,0.8,0,0,1,1,1,0.5
sam_without,driverlog,400,0.5,0.8,0,0,0.5,0.5,1,0.5
rosame,driverlog,400,0.5,0.8,0,0,0.94,0.94,0.94,0.81
sam_with,driverlog,400,0.5,0.8,1,0,0.94,0.78,0.89,0.42
sam_without,driverlog,400,0.5,0.8,1,0,0.5,0.5,1,0.5
rosame,driverlog,400,0.5,0.8,1,0,0.96,0.94,1,0.81
sam_with,driverlog,400,0.5,0.8,2,0,0.89,0.78,0.89,0.42
sam_without,driverlog,400,0.5,0.8,2,0,0.5,0.5,1,0.5
rosame,driverlog,400,0.5,0.8,2,0,0.89,0.64,0.89,0.5
sam_with,driverlog,400,0.5,0.8,3,0,1,1,1,0.5
sam_without,driverlog,400,0.5,0.8,3,0,0.54,0.61,1,0.5
rosame,driverlog,400,0.5,0.8,3,0,1,0.89,1,0.89
sam_with,driverlog,400,0.5,0.8,4,0,0.94,0.94,0.94,0.5
sam_without,driverlog,400,0.5,0.8,4,0,0.5,0.5,1,0.5
rosame,driverlog,400,0.5,0.8,4,0,1,0.83,1,0.89
sam_with,driverlog,400,0.5,1,0,0,0.36,0.17,0.36,0.14
sam_without,driverlog,400,0.5,1,0,0,0.5,0.5,1,0.5
rosame,driverlog,400,0.5,1,0,0,0.5,0.25,0.5,0.14
sam_with,driverlog,400,0.5,1,1,0,0.08,0.08,0.08,0.06
sam_without,driverlog,400,0.5,1,1,0,0.5,0.5,1,0.5
rosame,driverlog,400,0.5,1,1,0,0.56,0.33,0.56,0.11
sam_with,driverlog,400,0.5,1,2,0,0.5,0.42,0.5,0.22
sam_without,driverlog,400,0.5,1,2,0,0.5,0.5,1,0.5
rosame,driverlog,400,0.5,1,2,0,0.47,0.25,0.47,0.11
sam_with,driverlog,400,0.5,1,3,0,0.56,0.42,0.56,0.22
sam_without,driverlog,400,0.5,1,3,0,0.5,0.5,1,0.5
rosame,driverlog,400,0.5,1,3,0,0.78,0.67,0.78,0.28
sam_with,driverlog,400,0.5,1,4,0,0.44,0.39,0.44,0.28
sam_without,driverlog,400,0.5,1,4,0,0.5,0.5,1,0.5
rosame,driverlog,400,0.5,1,4,0,0.67,0.58,0.67,0.36
sam_with,satellite,10,0.1,0.2,0,3,1,0.23,0.27,1
sam_without,satellite,10,0.1,0.2,0,3,1,0.23,0.27,1
rosame,satellite,10,0.1,0.2,0,0,0.45,0.4,0.43,0.6
sam_with,satellite,10,0.1,0.2,1,4,1,0.1,0.2,1
sam_without,satellite,10,0.1,0.2,1,4,1,0.1,0.2,1
rosame,satellite,10,0.1,0.2,1,0,0.4,0.56,0.33,0.8
sam_with,satellite,10,0.1,0.2,2,4,1,0.2,0.2,1
sam_without,satellite,10,0.1,0.2,2,4,1,0.2,0.2,1
rosame,satellite,10,0.1,0.2,2,0,0.38,0.5,0.63,0.59
sam_with,satellite,10,0.1,0.2,3,3,1,0.3,0.3,1
sam_without,satellite,10,0.1,0.2,3,3,1,0.3,0.3,1
rosame,satellite,10,0.1,0.2,3,0,0.4,0.71,0.4,0.81
sam_with,satellite,10,0.1,0.2,4,4,1,0.1,0.2,1
sam_without,satellite,10,0.1,0.2,4,4,1,0.1,0.2,1
rosame,satellite,10,0.1,0.2,4,0,0.3,0.66,0.37,0.9
sam_with,satellite,10,0.1,0.4,0,3,1,0.23,0.17,1
sam_without,satellite,10,0.1,0.4,0,3,1,0.23,0.27,1
rosame,satellite,10,0.1,0.4,0,0,0.47,0.5,0.63,0.64
sam_with,satellite,10,0.1,0.4,1,4,1,0.1,0.2,1
sam_without,satellite,10,0.1,0.4,1,4,1,0.1,0.2,1
rosame,satellite,10,0.1,0.4,1,0,0.43,0.42,0.53,0.52
sam_with,satellite,10,0.1,0.4,2,4,1,0.1,0.2,1
sam_without,satellite,10,0.1,0.4,2,4,1,0.1,0.2,1
rosame,satellite,10,0.1,0.4,2,0,0.25,0.42,0.3,0.6
sam_with,satellite,10,0.1,0.4,3,3,1,0.3,0.2,1
sam_without,satellite,10,0.1,0.4,3,3,1,0.3,0.3,1
rosame,satellite,10,0.1,0.4,3,0,0.6,0.62,0.47,0.7
sam_with,satellite,10,0.1,0.4,4,4,1,0.1,0.1,1
sam_without,satellite,10,0.1,0.4,4,4,1,0.1,0.2,1
rosame,satellite,10,0.1,0.4,4,0,0.2,0.46,0.2,0.8
sam_with,satellite,10,0.1,0.6,0,3,1,0.23,0.17,1
sam_without,satellite,10,0.1,0.6,0,3,1,0.23,0.27,1
rosame,satellite,10,0.1,0.6,0,0,0.42,0.3,0.53,0.4
sam_with,satellite,10,0.1,0.6,1,4,1,0.1,0.2,1
sam_without,satellite,10,0.1,0.6,1,4,1,0.1,0.2,1
rosame,satellite,10,0.1,0.6,1,0,0.13,0.7,0.2,0.64
sam_with,satellite,10,0.1,0.6,2,4,1,0.1,0.2,1
sam_without,satellite,10,0.1,0.6,2,4,1,0.1,0.2,1
rosame,satellite,10,0.1,0.6,2,0,0.3,0.49,0.37,0.65
sam_with,satellite,10,0.1,0.6,3,3,1,0.3,0.2,1
sam_without,satellite,10,0.1,0.6,3,3,1,0.3,0.3,1
rosame,satellite,10,0.1,0.6,3,0,0.42,0.53,0.6,0.8
sam_with,satellite,10,0.1,0.6,4,4,1,0.1,0.1,1
sam_without,satellite,10,0.1,0.6,4,4,1,0.1,0.2,1
rosame,satellite,10,0.1,0.6,4,0,0.27,0.43,0.3,0.64
sam_with,satellite,10,0.1,0.8,0,3,1,0.23,0.17,1
sam_without,satellite,10,0.1,0.8,0,3,1,0.23,0.27,1
rosame,satellite,10,0.1,0.8,0,0,0.43,0.53,0.47,0.6
sam_with,satellite,10,0.1,0.8,1,4,1,0.1,0.2,1
sam_without,satellite,10,0.1,0.8,1,4,1,0.1,0.2,1
rosame,satellite,10,0.1,0.8,1,0,0.2,0.43,0.2,0.5
sam_with,satellite,10,0.1,0.8,2,4,1,0.1,0.2,1
sam_without,satellite,10,0.1,0.8,2,4,1,0.1,0.2,1
rosame,satellite,10,0.1,0.8,2,0,0.2,0.42,0.2,0.6
sam_with,satellite,10,0.1,0.8,3,4,1,0.2,0.1,1
sam_without,satellite,10,0.1,0.8,3,4,1,0.2,0.1,1
rosame,satellite,10,0.1,0.8,3,0,0.45,0.66,0.37,0.8
sam_with,satellite,10,0.1,0.8,4,5,1,0,0,1
sam_without,satellite,10,0.1,0.8,4,5,1,0,0,1
rosame,satellite,10,0.1,0.8,4,0,0.38,0.33,0.63,0.6
sam_with,satellite,10,0.1,1,0,3,1,0.13,0.17,0.8
sam_without,satellite,10,0.1,1,0,3,0.9,0.2,0.27,1
rosame,satellite,10,0.1,1,0,0,0.3,0.2,0.17,0.2
sam_with,satellite,10,0.1,1,1,4,1,0.1,0.2,1
sam_without,satellite,10,0.1,1,1,4,0.93,0.1,0.2,1
rosame,satellite,10,0.1,1,1,0,0.23,0.33,0.4,0.4
sam_with,satellite,10,0.1,1,2,4,1,0,0.1,0.8
sam_without,satellite,10,0.1,1,2,4,0.9,0.07,0.2,1
rosame,satellite,10,0.1,1,2,0,0.12,0.23,0.3,0.4
sam_with,satellite,10,0.1,1,3,4,1,0.2,0.1,1
sam_without,satellite,10,0.1,1,3,4,1,0.2,0.1,1
rosame,satellite,10,0.1,1,3,0,0.31,0.2,0.67,0.1
sam_with,satellite,10,0.1,1,4,5,1,0,0,1
sam_without,satellite,10,0.1,1,4,5,1,0,0,1
rosame,satellite,10,0.1,1,4,0,0.33,0.23,0.53,0.4
sam_with,satellite,10,0.2,0.2,0,3,1,0.3,0.33,1
sam_without,satellite,10,0.2,0.2,0,3,1,0.3,0.33,1
rosame,satellite,10,0.2,0.2,0,0,0.49,0.57,0.63,0.8
sam_with,satellite,10,0.2,0.2,1,3,1,0.4,0.33,1
sam_without,satellite,10,0.2,0.2,1,3,1,0.4,0.33,1
rosame,satellite,10,0.2,0.2,1,0,0.4,0.42,0.33,0.6
sam_with,satellite,10,0.2,0.2,2,4,1,0.2,0.2,1
sam_without,satellite,10,0.2,0.2,2,4,1,0.2,0.2,1
rosame,satellite,10,0.2,0.2,2,0,0.32,0.76,0.37,0.9
sam_with,satellite,10,0.2,0.2,3,3,1,0.4,0.4,1
sam_without,satellite,10,0.2,0.2,3,3,1,0.4,0.4,1
rosame,satellite,10,0.2,0.2,3,0,0.62,0.4,0.67,0.6
sam_with,satellite,10,0.2,0.2,4,4,1,0.2,0.2,1
sam_without,satellite,10,0.2,0.2,4,4,1,0.2,0.2,1
rosame,satellite,10,0.2,0.2,4,0,0.27,0.62,0.53,0.65
sam_with,satellite,10,0.2,0.4,0,3,1,0.23,0.27,1
sam_without,satellite,10,0.2,0.4,0,3,1,0.23,0.27,1
rosame,satellite,10,0.2,0.4,0,0,0.45,0.56,0.43,0.8
sam_with,satellite,10,0.2,0.4,1,4,1,0.1,0.2,1
sam_without,satellite,10,0.2,0.4,1,4,1,0.1,0.2,1
rosame,satellite,10,0.2,0.4,1,0,0.45,0.66,0.43,1
sam_with,satellite,10,0.2,0.4,2,4,1,0.2,0.2,1
sam_without,satellite,10,0.2,0.4,2,4,1,0.2,0.2,1
rosame,satellite,10,0.2,0.4,2,0,0.37,0.69,0.43,1
sam_with,satellite,10,0.2,0.4,3,3,1,0.3,0.3,1
sam_without,satellite,10,0.2,0.4,3,3,1,0.3,0.3,1
rosame,satellite,10,0.2,0.4,3,0,0.4,0.66,0.4,1
sam_with,satellite,10,0.2,0.4,4,4,1,0.1,0.2,1
sam_without,satellite,10,0.2,0.4,4,4,1,0.1,0.2,1
rosame,satellite,10,0.2,0.4,4,0,0.33,0.1,0.57,0.2
sam_with,satellite,10,0.2,0.6,0,3,1,0.23,0.17,1
sam_without,satellite,10,0.2,0.6,0,3,1,0.23,0.27,1
rosame,satellite,10,0.2,0.6,0,0,0.53,0.4,0.63,0.6
sam_with,satellite,10,0.2,0.6,1,4,1,0.1,0.2,1
sam_without,satellite,10,0.2,0.6,1,4,1,0.1,0.2,1
rosame,satellite,10,0.2,0.6,1,0,0.18,0.5,0.3,0.5
sam_with,satellite,10,0.2,0.6,2,4,1,0.2,0.2,1
sam_without,satellite,10,0.2,0.6,2,4,1,0.2,0.2,1
rosame,satellite,10,0.2,0.6,2,0,0.27,0.45,0.3,0.55
sam_with,satellite,10,0.2,0.6,3,3,1,0.3,0.3,1
sam_without,satellite,10,0.2,0.6,3,3,1,0.3,0.3,1
rosame,satellite,10,0.2,0.6,3,0,0.5,0.6,0.53,0.84
sam_with,satellite,10,0.2,0.6,4,4,1,0.1,0.1,1
sam_without,satellite,10,0.2,0.6,4,4,1,0.1,0.2,1
rosame,satellite,10,0.2,0.6,4,0,0.25,0.36,0.27,0.6
sam_with,satellite,10,0.2,0.8,0,3,1,0.23,0.17,1
sam_without,satellite,10,0.2,0.8,0,3,1,0.23,0.27,1
rosame,satellite,10,0.2,0.8,0,0,0.47,0.53,0.57,0.6
sam_with,satellite,10,0.2,0.8,1,4,1,0.1,0.2,1
sam_without,satellite,10,0.2,0.8,1,4,1,0.1,0.2,1
rosame,satellite,10,0.2,0.8,1,0,0.2,0.53,0.2,0.7
sam_with,satellite,10,0.2,0.8,2,4,1,0.1,0.2,1
sam_without,satellite,10,0.2,0.8,2,4,1,0.1,0.2,1
rosame,satellite,10,0.2,0.8,2,0,0.33,0.27,0.33,0.3
sam_with,satellite,10,0.2,0.8,3,3,1,0.3,0.2,1
sam_without,satellite,10,0.2,0.8,3,3,1,0.3,0.3,1
rosame,satellite,10,0.2,0.8,3,0,0.5,0.4,0.43,0.5
sam_with,satellite,10,0.2,0.8,4,4,1,0.1,0.1,1
sam_without,satellite,10,0.2,0.8,4,4,1,0.1,0.2,1
rosame,satellite,10,0.2,0.8,4,0,0.25,0.42,0.3,0.8
sam_with,satellite,10,0.2,1,0,3,1,0.13,0.17,0.8
sam_without,satellite,10,0.2,1,0,3,0.9,0.23,0.27,1
